status,gene_symbol,gene_name,chromosome,genetic_category,gene_score,syndromic,number_of_reports,Gene.name.1,Gene.stable.ID,cds_length,ensembl_gene_id
9,MAOB,Monoamine oxidase B,X,"Rare Single Gene Mutation, Genetic Association",NA,0,4,Maob,ENSMUSG00000040147,1563,ENSG00000069535
9,PCCA,propionyl-CoA carboxylase alpha subunit,13,Syndromic,NA,1,9,Pcca,ENSMUSG00000041650,2175,ENSG00000175198
9,RAC1,Rac family small GTPase 1,7,"Syndromic, Functional",5,0,4,Rac1,ENSMUSG00000001847,636,ENSG00000136238
9,RERE,Arginine-glutamic acid dipeptide (RE) repeats,1,"Rare Single Gene Mutation, Syndromic, Genetic Association",4,1,6,Rere,ENSMUSG00000039852,4677,ENSG00000142599
9,SCN2A,"sodium channel, voltage-gated, type II, alpha subunit",2,"Rare Single Gene Mutation, Syndromic",1,0,51,Scn2a,ENSMUSG00000075318,6021,ENSG00000136531
9,SEMA5A,"sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A",5,"Rare Single Gene Mutation, Genetic Association, Functional",3,0,16,Sema5a,ENSMUSG00000022231,3225,ENSG00000112902
9,SGSH,N-sulfoglucosamine sulfohydrolase,17,Syndromic,NA,1,4,Sgsh,ENSMUSG00000005043,1509,ENSG00000181523
9,SLC4A10,"solute carrier family 4, sodium bicarbonate transporter-like, member 10",2,"Rare Single Gene Mutation, Genetic Association",4,0,6,Slc4a10,ENSMUSG00000026904,3357,ENSG00000144290
9,STXBP1,Syntaxin binding protein 1,9,"Rare Single Gene Mutation, Syndromic, Functional",3,1,32,Stxbp1,ENSMUSG00000026797,1812,ENSG00000136854
9,SCN9A,sodium voltage-gated channel alpha subunit 9,2,Rare Single Gene Mutation,2,0,5,Scn9a,ENSMUSG00000075316,5922,ENSG00000169432
9,SLC16A7,"Solute carrier family 16, member 7 (monocarboxylic acid transporter 2)",12,Rare Single Gene Mutation,5,0,1,Slc16a7,ENSMUSG00000020102,1455,ENSG00000118596
9,SLC6A1,"Solute carrier family 6 (neurotransmitter transporter), member 1",3,"Rare Single Gene Mutation, Syndromic, Genetic Association",2,1,17,Slc6a1,ENSMUSG00000030310,1800,ENSG00000157103
9,SLC6A4,"solute carrier family 6 (neurotransmitter transporter, serotonin), member 4",17,"Rare Single Gene Mutation, Genetic Association",4,0,25,Slc6a4,ENSMUSG00000020838,1893,ENSG00000108576
9,SMARCA2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",9,"Rare Single Gene Mutation, Syndromic, Genetic Association",NA,1,14,Smarca2,ENSMUSG00000024921,765,ENSG00000080503
9,SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",19,"Rare Single Gene Mutation, Syndromic",3,0,6,Smarca4,ENSMUSG00000032187,4842,ENSG00000127616
9,SOX5,SRY-box 5,12,"Rare Single Gene Mutation, Syndromic, Genetic Association",NA,1,13,Sox5,ENSMUSG00000041540,1179,ENSG00000134532
9,SYNGAP1,synaptic Ras GTPase activating protein 1,6,"Rare Single Gene Mutation, Syndromic",1,1,43,Syngap1,ENSMUSG00000067629,4023,ENSG00000227460
9,SYNGAP1,synaptic Ras GTPase activating protein 1,6,"Rare Single Gene Mutation, Syndromic",1,1,43,Syngap1,ENSMUSG00000067629,4023,ENSG00000197283
9,MCC,mutated in colorectal cancers,5,Rare Single Gene Mutation,NA,0,4,Mcc,ENSMUSG00000071856,2487,ENSG00000171444
9,PAH,Phenylalanine hydroxylase,12,"Rare Single Gene Mutation, Syndromic",3,0,2,Pah,ENSMUSG00000020051,1362,ENSG00000171759
9,PAX6,Paired box 6,11,"Rare Single Gene Mutation, Syndromic, Functional",NA,1,6,Pax6,ENSMUSG00000027168,765,ENSG00000007372
9,PLCB1,"phospholipase C, beta 1 (phosphoinositide-specific)",20,Rare Single Gene Mutation,3,0,7,Plcb1,ENSMUSG00000051177,3522,ENSG00000182621
9,PPM1D,"protein phosphatase, Mg2+/Mn2+ dependent 1D",17,"Rare Single Gene Mutation, Syndromic",4,1,5,Ppm1d,ENSMUSG00000020525,1797,ENSG00000170836
9,PPP2R5D,"Protein phosphatase 2, regulatory subunit B', delta",6,"Rare Single Gene Mutation, Syndromic",4,1,13,Ppp2r5d,ENSMUSG00000059409,1785,ENSG00000112640
9,PRICKLE1,Prickle homolog 1 (Drosophila),12,"Rare Single Gene Mutation, Syndromic, Functional",3,0,4,Prickle1,ENSMUSG00000036158,2499,ENSG00000139174
9,PSD3,pleckstrin and Sec7 domain containing 3,8,"Rare Single Gene Mutation, Genetic Association",4,0,5,Psd3,ENSMUSG00000030465,1131,ENSG00000156011
9,PTPN11,"protein tyrosine phosphatase, non-receptor type 11",12,"Rare Single Gene Mutation, Syndromic",4,1,12,Ptpn11,ENSMUSG00000043733,1782,ENSG00000179295
9,RBFOX1,"RNA binding protein, fox-1 homolog (C. elegans) 1",16,"Rare Single Gene Mutation, Genetic Association",3,0,32,Rbfox1,ENSMUSG00000008658,1191,ENSG00000078328
9,TANC2,"etratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",17,Rare Single Gene Mutation,3,0,6,Tanc2,ENSMUSG00000053580,5985,ENSG00000170921
9,RBM8A,RNA binding motif protein 8A,1,"Rare Single Gene Mutation, Functional",5,0,5,Rbm8a2,ENSMUSG00000078184,525,ENSG00000265241
9,RBM8A,RNA binding motif protein 8A,1,"Rare Single Gene Mutation, Functional",5,0,5,Rbm8a,ENSMUSG00000038374,525,ENSG00000265241
9,RHEB,"Ras homolog, mTORC1 binding",7,Syndromic,NA,1,1,Rheb,ENSMUSG00000028945,555,ENSG00000106615
9,RORA,RAR-related orphan receptor A,15,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",NA,1,18,Rora,ENSMUSG00000032238,1572,ENSG00000069667
9,RPL10,ribosomal protein L10,X,"Rare Single Gene Mutation, Syndromic",4,0,13,NA,NA,NA,ENSG00000147403
9,SETD2,SET domain containing 2,3,"Rare Single Gene Mutation, Syndromic",3,0,10,Setd2,ENSMUSG00000044791,7614,ENSG00000181555
9,SETD5,SET domain containing 5,3,"Rare Single Gene Mutation, Syndromic",1,1,22,Setd5,ENSMUSG00000034269,4383,ENSG00000168137
9,SETDB2,"SET domain, bifurcated 2",13,"Rare Single Gene Mutation, Syndromic",4,0,2,Setdb2,ENSMUSG00000071350,2094,ENSG00000136169
9,SIK1,Salt-inducible kinase 1,21,"Rare Single Gene Mutation, Syndromic",NA,1,5,Sik1,ENSMUSG00000024042,2340,ENSG00000142178
9,SLC6A8,"solute carrier family 6 (neurotransmitter transporter, creatine), member 8",X,"Rare Single Gene Mutation, Syndromic",4,0,10,Slc6a8,ENSMUSG00000019558,58,ENSG00000130821
9,SLC9A6,"solute carrier family 9 (sodium/hydrogen exchanger), member 6",X,"Rare Single Gene Mutation, Syndromic, Functional",NA,1,12,Slc9a6,ENSMUSG00000060681,2013,ENSG00000198689
9,SLC9A9,"solute carrier family 9 (sodium/hydrogen exchanger), member 9",3,"Rare Single Gene Mutation, Genetic Association, Functional",4,0,11,Slc9a9,ENSMUSG00000031129,1935,ENSG00000181804
9,SNX14,Sorting nexin 14,6,"Rare Single Gene Mutation, Syndromic",NA,1,5,Snx14,ENSMUSG00000032422,2922,ENSG00000135317
9,SYN1,Synapsin 1,X,"Rare Single Gene Mutation, Functional",4,0,18,Syn1,ENSMUSG00000037217,2121,ENSG00000008056
9,KIT,KIT proto-oncogene receptor tyrosine kinase,4,Syndromic,NA,0,1,Kit,ENSMUSG00000005672,2940,ENSG00000157404
9,NTRK1,"neurotrophic tyrosine kinase, receptor, type 1",1,"Rare Single Gene Mutation, Syndromic",4,0,8,Ntrk1,ENSMUSG00000028072,2400,ENSG00000198400
9,NTRK2,neurotrophic receptor tyrosine kinase 2,9,Syndromic,NA,1,3,Ntrk2,ENSMUSG00000055254,1431,ENSG00000148053
9,NTRK3,"neurotrophic tyrosine kinase, receptor, type 3",15,"Rare Single Gene Mutation, Syndromic, Genetic Association",4,0,13,Ntrk3,ENSMUSG00000059146,2478,ENSG00000140538
9,PDZD4,PDZ domain containing 4,X,Rare Single Gene Mutation,5,0,4,Pdzd4,ENSMUSG00000002006,1974,ENSG00000067840
9,PHF8,PHD finger protein 8,X,"Rare Single Gene Mutation, Syndromic",NA,0,7,Phf8,ENSMUSG00000041229,3072,ENSG00000172943
9,PHIP,pleckstrin homology domain interacting protein,6,"Rare Single Gene Mutation, Syndromic",3,1,10,Phip,ENSMUSG00000032253,277,ENSG00000146247
9,PIK3R2,phosphoinositide-3-kinase regulatory subunit 2,19,"Rare Single Gene Mutation, Syndromic",NA,1,4,Pik3r2,ENSMUSG00000031834,2169,ENSG00000105647
9,POGZ,Pogo transposable element with ZNF domain,1,"Rare Single Gene Mutation, Syndromic",1,1,22,Pogz,ENSMUSG00000038902,4203,ENSG00000143442
9,POU3F2,POU class 3 homeobox 2,6,"Rare Single Gene Mutation, Functional",5,0,3,Pou3f2,ENSMUSG00000095139,1338,ENSG00000184486
9,PRICKLE2,prickle planar cell polarity protein 2,3,"Rare Single Gene Mutation, Functional",3,0,3,Prickle2,ENSMUSG00000030020,2538,ENSG00000163637
9,PRODH,Proline dehydrogenase (oxidase) 1,22,"Syndromic, Genetic Association",3,1,6,Prodh,ENSMUSG00000003526,318,ENSG00000100033
9,PRUNE2,prune homolog 2,9,"Rare Single Gene Mutation, Syndromic",4,0,6,Prune2,ENSMUSG00000039126,9255,ENSG00000106772
9,RAB39B,"RAB39B, member RAS oncogene family",X,Rare Single Gene Mutation,4,0,10,Rab39b,ENSMUSG00000031202,642,ENSG00000155961
9,ROBO2,roundabout guidance receptor 2,3,"Rare Single Gene Mutation, Genetic Association, Functional",3,0,8,Robo2,ENSMUSG00000052516,450,ENSG00000185008
9,SYN2,Synapsin II,3,"Rare Single Gene Mutation, Genetic Association, Functional",4,0,6,Syn2,ENSMUSG00000009394,1440,ENSG00000157152
9,SH3KBP1,SH3-domain kinase binding protein 1,X,Rare Single Gene Mutation,5,0,4,Sh3kbp1,ENSMUSG00000040990,2130,ENSG00000147010
9,SHANK3,SH3 and multiple ankyrin repeat domains 3,22,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1,1,66,Shank3,ENSMUSG00000022623,5193,ENSG00000251322
9,SHANK3,SH3 and multiple ankyrin repeat domains 3,22,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1,1,66,Shank3,ENSMUSG00000022623,5193,ENSG00000283243
9,SIN3A,SIN3 transcription regulator family member A,15,"Rare Single Gene Mutation, Syndromic",4,1,6,Sin3a,ENSMUSG00000042557,401,ENSG00000169375
9,STAG1,stromal antigen 1,3,"Rare Single Gene Mutation, Syndromic",NA,1,2,Stag1,ENSMUSG00000037286,525,ENSG00000118007
9,SYNE1,"spectrin repeat containing, nuclear envelope 1",6,"Rare Single Gene Mutation, Genetic Association",4,1,15,Syne1,ENSMUSG00000096054,4296,ENSG00000131018
9,TAF1,TATA-box binding protein associated factor 1,X,"Rare Single Gene Mutation, Syndromic",NA,1,3,Taf1,ENSMUSG00000031314,5682,ENSG00000147133
9,HCFC1,Host cell factor C1 (VP16-accessory protein),X,"Rare Single Gene Mutation, Syndromic",NA,0,7,Hcfc1,ENSMUSG00000031386,6138,ENSG00000172534
9,NTNG1,netrin G1,1,"Rare Single Gene Mutation, Syndromic, Genetic Association",4,1,8,Ntng1,ENSMUSG00000059857,915,ENSG00000162631
9,NUAK1,"NUAK family, SNF1-like kinase, 1",12,Rare Single Gene Mutation,3,0,5,Nuak1,ENSMUSG00000020032,1977,ENSG00000074590
9,NUP133,nucleoporin 133kDa,1,Rare Single Gene Mutation,4,0,4,Nup133,ENSMUSG00000039509,3468,ENSG00000069248
9,NXF5,Nuclear RNA export factor 5,X,"Rare Single Gene Mutation, Functional",NA,0,4,Nxf7,ENSMUSG00000031410,1863,ENSG00000126952
9,NXF5,Nuclear RNA export factor 5,X,"Rare Single Gene Mutation, Functional",NA,0,4,Nxf2,ENSMUSG00000009941,2050,ENSG00000126952
9,OCRL,oculocerebrorenal syndrome of Lowe,X,"Rare Single Gene Mutation, Syndromic",NA,1,5,Ocrl,ENSMUSG00000001173,799,ENSG00000122126
9,ODF3L2,outer dense fiber of sperm tails 3-like 2,19,Rare Single Gene Mutation,4,0,1,Odf3l2,ENSMUSG00000035963,834,ENSG00000181781
9,OFD1,"OFD1, centriole and centriolar satellite protein",X,Rare Single Gene Mutation,4,0,2,Ofd1,ENSMUSG00000040586,3060,ENSG00000046651
9,OPRM1,"opioid receptor, mu 1",6,Functional,5,0,4,Oprm1,ENSMUSG00000000766,1014,ENSG00000112038
9,OR1C1,"olfactory receptor, family 1, subfamily C, member 1",1,Rare Single Gene Mutation,4,0,2,NA,NA,NA,ENSG00000221888
9,OR2M4,"Olfactory receptor, family 2, subfamily M, member 4",1,Genetic Association,4,0,1,NA,NA,NA,ENSG00000171180
9,OR2T10,olfactory receptor family 2 subfamily T member 10,1,Rare Single Gene Mutation,4,0,3,NA,NA,NA,ENSG00000184022
9,OR52M1,"Olfactory receptor, family 52, subfamily M, member 1",11,Rare Single Gene Mutation,3,0,2,Olfr554,ENSMUSG00000073971,954,ENSG00000197790
9,OTUD7A,OTU deubiquitinase 7A,15,Functional,3,0,3,Otud7a,ENSMUSG00000033510,2057,ENSG00000169918
9,OTX1,Orthodenticle homeobox 1,2,Genetic Association,4,0,3,Otx1,ENSMUSG00000005917,1068,ENSG00000115507
9,P2RX4,"Purinergic receptor P2X, ligand-gated ion channel, 4",12,Functional,5,0,1,P2rx4,ENSMUSG00000029470,1167,ENSG00000135124
9,P2RX5,"Purinergic receptor P2X, ligand gated ion channel, 5",17,Rare Single Gene Mutation,3,0,2,P2rx5,ENSMUSG00000005950,1368,ENSG00000083454
9,P4HA2,"Prolyl 4-hydroxylase, alpha polypeptide II",5,Rare Single Gene Mutation,3,0,4,P4ha2,ENSMUSG00000018906,1608,ENSG00000072682
9,PACS1,phosphofurin acidic cluster sorting protein 1,11,"Rare Single Gene Mutation, Syndromic",NA,1,6,Pacs1,ENSMUSG00000024855,2886,ENSG00000175115
9,PACS2,phosphofurin acidic cluster sorting protein 2,14,"Rare Single Gene Mutation, Syndromic",NA,1,2,Pacs2,ENSMUSG00000021143,2679,ENSG00000179364
9,PAFAH1B1,"Platelet-activating factor acetylhydrolase 1b, regulatory subunit 1 (45kDa)",17,Functional,5,0,2,Pafah1b1,ENSMUSG00000020745,1233,ENSG00000007168
9,PARD3B,Par-3 partitioning defective 3 homolog B (C. elegans),2,"Rare Single Gene Mutation, Genetic Association",3,0,6,Pard3b,ENSMUSG00000052062,3315,ENSG00000116117
9,PAX5,Paired box 5,9,Rare Single Gene Mutation,3,0,4,Pax5,ENSMUSG00000014030,902.125,ENSG00000196092
9,PCDH10,protocadherin 10,4,Rare Single Gene Mutation,4,0,8,Pcdh10,ENSMUSG00000049100,3174,ENSG00000138650
9,PCDH11X,protocadherin 11 X-linked,X,Rare Single Gene Mutation,4,0,2,Pcdh11x,ENSMUSG00000034755,4017,ENSG00000102290
9,PCDH15,protocadherin related 15,10,"Rare Single Gene Mutation, Genetic Association",4,0,4,Pcdh15,ENSMUSG00000052613,5034,ENSG00000150275
9,NSMCE3,"NSE3 homolog, SMC5-SMC6 complex component",15,Functional,4,0,3,1700020D05Rik,ENSMUSG00000100937,885,ENSG00000282130
9,NSMCE3,"NSE3 homolog, SMC5-SMC6 complex component",15,Functional,4,0,3,1700020D05Rik,ENSMUSG00000100937,885,ENSG00000185115
9,PATJ,"PATJ, crumbs cell polarity complex component",1,Rare Single Gene Mutation,4,0,2,Patj,ENSMUSG00000061859,1797,ENSG00000132849
9,PCDH8,protocadherin 8,13,Rare Single Gene Mutation,6,0,1,Pcdh8,ENSMUSG00000036422,3213,ENSG00000136099
9,PCDH9,protocadherin 9,13,"Rare Single Gene Mutation, Genetic Association",4,0,7,Pcdh9,ENSMUSG00000055421,2620,ENSG00000184226
9,PCDHA1,Protocadherin alpha 1,5,"Rare Single Gene Mutation, Genetic Association",4,0,3,Pcdha1,ENSMUSG00000103442,2709,ENSG00000204970
9,PCDHA10,Protocadherin alpha 10,5,"Rare Single Gene Mutation, Genetic Association",4,0,3,Pcdha9,ENSMUSG00000103770,2940,ENSG00000250120
9,PCDHA11,Protocadherin alpha 11,5,"Rare Single Gene Mutation, Genetic Association",4,0,4,Pcdha11,ENSMUSG00000102206,2715,ENSG00000249158
9,PCDHA12,Protocadherin alpha 12,5,"Rare Single Gene Mutation, Genetic Association",4,0,3,NA,NA,NA,ENSG00000251664
9,PCDHA13,Protocadherin alpha 13,5,"Rare Single Gene Mutation, Genetic Association",4,0,4,Pcdha12,ENSMUSG00000103310,2853,ENSG00000239389
9,PCDHA2,Protocadherin alpha 2,5,"Rare Single Gene Mutation, Genetic Association",4,0,4,Pcdha2,ENSMUSG00000104148,2709,ENSG00000204969
9,PCDHA3,Protocadherin alpha 3,5,"Rare Single Gene Mutation, Genetic Association",4,0,3,Pcdha3,ENSMUSG00000102312,2829,ENSG00000255408
9,PCDHA4,Protocadherin alpha 4,5,"Rare Single Gene Mutation, Genetic Association",4,0,4,Gm42416,ENSMUSG00000103458,2760,ENSG00000204967
9,PCDHA4,Protocadherin alpha 4,5,"Rare Single Gene Mutation, Genetic Association",4,0,4,Pcdha4,ENSMUSG00000104252,1923,ENSG00000204967
9,PCDHA4,Protocadherin alpha 4,5,"Rare Single Gene Mutation, Genetic Association",4,0,4,Pcdha11,ENSMUSG00000007440,2841,ENSG00000204967
9,PCDHA5,Protocadherin alpha 5,5,"Rare Single Gene Mutation, Genetic Association",4,0,5,Gm37388,ENSMUSG00000103125,429,ENSG00000204965
9,PCDHA5,Protocadherin alpha 5,5,"Rare Single Gene Mutation, Genetic Association",4,0,5,Pcdha5,ENSMUSG00000103092,2805,ENSG00000204965
9,PCDHA6,Protocadherin alpha 6,5,"Rare Single Gene Mutation, Genetic Association",4,0,3,Pcdha6,ENSMUSG00000103707,2703,ENSG00000081842
9,PCDHA7,Protocadherin alpha 7,5,"Rare Single Gene Mutation, Genetic Association",4,0,3,Pcdha7,ENSMUSG00000104318,2814,ENSG00000204963
9,PCDHA7,Protocadherin alpha 7,5,"Rare Single Gene Mutation, Genetic Association",4,0,3,Pcdha8,ENSMUSG00000103800,2841,ENSG00000204963
9,PCDHA8,Protocadherin alpha 8,5,"Rare Single Gene Mutation, Genetic Association",4,0,4,Pcdha6,ENSMUSG00000103707,2703,ENSG00000204962
9,PCDHA9,Protocadherin alpha 9,5,"Rare Single Gene Mutation, Genetic Association",4,0,4,Pcdha7,ENSMUSG00000104318,2814,ENSG00000204961
9,PCDHA9,Protocadherin alpha 9,5,"Rare Single Gene Mutation, Genetic Association",4,0,4,Pcdha8,ENSMUSG00000103800,2841,ENSG00000204961
9,PCDHAC1,"Protocadherin alpha subfamily C, 1",5,Genetic Association,4,0,2,Pcdhac1,ENSMUSG00000103255,2895,ENSG00000248383
9,PCDHAC2,"Protocadherin alpha subfamily C, 2",5,Genetic Association,4,0,3,Pcdhac2,ENSMUSG00000102697,3021,ENSG00000243232
9,PCDHGA11,"protocadherin gamma subfamily A, 11",5,Rare Single Gene Mutation,5,0,1,Pcdhga11,ENSMUSG00000102742,2802,ENSG00000253873
9,PDCD1,programmed cell death 1,2,Rare Single Gene Mutation,4,0,3,Pdcd1,ENSMUSG00000026285,867,ENSG00000276977
9,PDCD1,programmed cell death 1,2,Rare Single Gene Mutation,4,0,3,Pdcd1,ENSMUSG00000026285,867,ENSG00000188389
9,PDE4B,"phosphodiesterase 4B, cAMP-specific",1,"Rare Single Gene Mutation, Genetic Association, Functional",5,0,5,Pde4b,ENSMUSG00000028525,2166,ENSG00000184588
9,PECR,peroxisomal trans-2-enoyl-CoA reductase,2,Rare Single Gene Mutation,5,0,2,Pecr,ENSMUSG00000026189,135,ENSG00000115425
9,PER1,period homolog 1 (Drosophila),17,"Rare Single Gene Mutation, Genetic Association",4,0,6,Per1,ENSMUSG00000020893,3876,ENSG00000179094
9,PER2,period circadian clock 2,2,Rare Single Gene Mutation,3,0,2,Per2,ENSMUSG00000055866,3774,ENSG00000132326
9,PGLYRP2,peptidoglycan recognition protein 2,19,"Rare Single Gene Mutation, Functional",5,0,3,Pglyrp2,ENSMUSG00000079563,1593,ENSG00000161031
9,PHB,prohibitin,17,Genetic Association,3,0,1,Phb,ENSMUSG00000038845,819,ENSG00000167085
9,PHF2,PHD finger protein 2,9,Rare Single Gene Mutation,3,0,5,Phf2,ENSMUSG00000038025,3291,ENSG00000197724
9,PHF3,PHD finger protein 3,6,Rare Single Gene Mutation,2,0,2,Phf3,ENSMUSG00000048874,6078,ENSG00000118482
9,PHRF1,PHD and ring finger domains 1,11,Rare Single Gene Mutation,3,0,4,Phrf1,ENSMUSG00000038611,4572,ENSG00000274780
9,PHRF1,PHD and ring finger domains 1,11,Rare Single Gene Mutation,3,0,4,Phrf1,ENSMUSG00000038611,4572,ENSG00000070047
9,PINX1,"PIN2/TERF1 interacting, telomerase inhibitor 1",8,Rare Single Gene Mutation,5,0,5,Pinx1,ENSMUSG00000021958,999,ENSG00000258724
9,PINX1,"PIN2/TERF1 interacting, telomerase inhibitor 1",8,Rare Single Gene Mutation,5,0,5,Pinx1,ENSMUSG00000021958,999,ENSG00000254093
9,PINX1,"PIN2/TERF1 interacting, telomerase inhibitor 1",8,Rare Single Gene Mutation,5,0,5,Pinx1,ENSMUSG00000021958,999,ENSG00000284764
9,PITX1,paired-like homeodomain 1,5,"Rare Single Gene Mutation, Genetic Association",4,0,6,Pitx1,ENSMUSG00000021506,948,ENSG00000069011
9,PLAUR,"Plasminogen activator, urokinase receptor",19,Genetic Association,4,0,1,Plaur,ENSMUSG00000046223,984,ENSG00000011422
9,PLCD1,"phospholipase C, delta 1",3,Rare Single Gene Mutation,5,0,9,Plcd1,ENSMUSG00000010660,2271,ENSG00000187091
9,PLN,phospholamban,6,Rare Single Gene Mutation,4,0,4,Pln,ENSMUSG00000038583,159,ENSG00000198523
9,PLXNA3,plexin A3,X,Rare Single Gene Mutation,4,0,2,Plxna3,ENSMUSG00000031398,5619,ENSG00000130827
9,PLXNA4,Plexin A4,7,"Rare Single Gene Mutation, Functional",3,0,4,Plxna4,ENSMUSG00000029765,5682,ENSG00000221866
9,PLXNB1,plexin B1,3,Rare Single Gene Mutation,3,0,3,Plxnb1,ENSMUSG00000053646,6360,ENSG00000164050
9,PNPLA7,patatin like phospholipase domain containing 7,9,Rare Single Gene Mutation,4,0,3,Pnpla7,ENSMUSG00000036833,4059,ENSG00000130653
9,PLPPR4,phospholipid phosphatase related 4,1,Functional,5,0,3,Plppr4,ENSMUSG00000044667,2301,ENSG00000117600
9,POLA2,"DNA polymerase alpha 2, accessory subunit",11,Rare Single Gene Mutation,4,0,2,Pola2,ENSMUSG00000024833,1701,ENSG00000014138
9,POMT1,protein O-mannosyltransferase 1,9,Rare Single Gene Mutation,4,0,2,Pomt1,ENSMUSG00000039254,40,ENSG00000130714
9,PON1,paraoxonase 1,7,Genetic Association,3,0,5,Pon1,ENSMUSG00000002588,1068,ENSG00000005421
9,POT1,Protection of telomeres 1 homolog (S. pombe),7,Rare Single Gene Mutation,4,0,1,Pot1b,ENSMUSG00000024174,1923,ENSG00000128513
9,POT1,Protection of telomeres 1 homolog (S. pombe),7,Rare Single Gene Mutation,4,0,1,Pot1a,ENSMUSG00000029676,1923,ENSG00000128513
9,PPP1R1B,"Protein phosphatase 1, regulatory (inhibitor) subunit 1B",17,Genetic Association,4,0,1,Ppp1r1b,ENSMUSG00000061718,585,ENSG00000131771
9,PPP2R1B,"protein phosphatase 2 regulatory subunit A, beta",11,Rare Single Gene Mutation,4,0,4,Ppp2r1b,ENSMUSG00000032058,1806,ENSG00000137713
9,PREX1,"Phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1",20,Genetic Association,3,0,1,Prex1,ENSMUSG00000039621,4953,ENSG00000124126
9,PRKCB,protein kinase C beta,16,"Rare Single Gene Mutation, Genetic Association",3,0,6,Prkcb,ENSMUSG00000052889,2016,ENSG00000166501
9,PRPF39,pre-mRNA processing factor 39,14,Rare Single Gene Mutation,4,0,3,Prpf39,ENSMUSG00000035597,1998,ENSG00000185246
9,PTBP2,polypyrimidine tract binding protein 2,1,Rare Single Gene Mutation,4,0,3,Ptbp2,ENSMUSG00000028134,465,ENSG00000117569
9,PTGS2,prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxyge nase),1,Genetic Association,4,0,5,Ptgs2,ENSMUSG00000032487,1815,ENSG00000073756
9,PTK7,Protein tyrosine kinase 7 (inactive),6,Rare Single Gene Mutation,3,0,4,Ptk7,ENSMUSG00000023972,3189,ENSG00000112655
9,PTPRB,"protein tyrosine phosphatase, receptor type B",12,"Rare Single Gene Mutation, Genetic Association",4,0,3,Ptprb,ENSMUSG00000020154,5997,ENSG00000127329
9,PVALB,Parvalbumin,22,Functional,5,0,2,Pvalb,ENSMUSG00000005716,333,ENSG00000100362
9,PVALB,Parvalbumin,22,Functional,5,0,2,Pvalb,ENSMUSG00000005716,333,ENSG00000274665
9,PYHIN1,"Pyrin and HIN domain family, member 1",1,Rare Single Gene Mutation,3,0,4,Ifi208,ENSMUSG00000066677,1767,ENSG00000163564
9,PYHIN1,"Pyrin and HIN domain family, member 1",1,Rare Single Gene Mutation,3,0,4,Ifi214,ENSMUSG00000070501,1182,ENSG00000163564
9,PYHIN1,"Pyrin and HIN domain family, member 1",1,Rare Single Gene Mutation,3,0,4,Ifi213,ENSMUSG00000073491,408,ENSG00000163564
9,RAB11FIP5,RAB11 family interacting protein 5,2,Rare Single Gene Mutation,4,0,4,Rab11fip5,ENSMUSG00000051343,1938,ENSG00000135631
9,RAB2A,"RAB2A, member RAS oncogene family",8,Rare Single Gene Mutation,3,0,8,Rab2a,ENSMUSG00000047187,639,ENSG00000104388
9,RAB43,"RAB43, member RAS oncogene family",3,Rare Single Gene Mutation,3,0,2,Rab43,ENSMUSG00000030055,633,ENSG00000172780
9,RAD21L1,RAD21 cohesin complex component like 1,20,Rare Single Gene Mutation,4,0,2,Rad21l,ENSMUSG00000074704,1659,ENSG00000244588
9,RANBP17,RAN binding protein 17,5,Rare Single Gene Mutation,2,0,3,Ranbp17,ENSMUSG00000040594,1551,ENSG00000204764
9,RAPGEF4,Rap guanine nucleotide exchange factor (GEF) 4,2,Rare Single Gene Mutation,4,0,15,Rapgef4,ENSMUSG00000049044,3036,ENSG00000091428
9,RB1CC1,RB1-inducible coiled-coil 1,8,Rare Single Gene Mutation,5,0,5,Rb1cc1,ENSMUSG00000025907,2620,ENSG00000023287
9,RBM27,RNA binding motif protein 27,5,Rare Single Gene Mutation,3,0,2,Rbm27,ENSMUSG00000024491,3018,ENSG00000091009
9,RBMS3,"RNA binding motif, single stranded interacting protein 3",3,Rare Single Gene Mutation,5,0,2,Rbms3,ENSMUSG00000039607,1296,ENSG00000144642
9,REEP3,receptor accessory protein 3,10,Rare Single Gene Mutation,4,0,3,Reep3,ENSMUSG00000019873,765,ENSG00000165476
9,RFWD2,ring finger and WD repeat domain 2,1,"Rare Single Gene Mutation, Genetic Association",5,0,9,NA,NA,NA,NA
9,GRID2IP,"Glutamate receptor, ionotropic, delta 2 (Grid2) interacting protein",7,Rare Single Gene Mutation,NA,0,2,Grid2ip,ENSMUSG00000010825,3075,ENSG00000215045
9,GRIK3,"Glutamate receptor, ionotropic, kainate 3",1,Rare Single Gene Mutation,NA,0,2,Grik3,ENSMUSG00000001985,2760,ENSG00000163873
